ID,Longitude,Latitude,gdp,pop,public_administration_services,utility_land,commercial_services,residential_land,industrial_land,green_square_land,road_transportation_land
589,121.3823319,30.96169061,602.0130367,6748.890541,0.13712374581939799,0.006688963210702341,0.17725752508361203,0.043478260869565216,0.5852842809364549,0.0033444816053511705,0.030100334448160536
590,121.4002982,30.96169061,33.12693405,6128.42115,0.14144736842105263,0.01206140350877193,0.23355263157894737,0.3958333333333333,0.14692982456140352,0.009868421052631578,0.021929824561403508
591,121.4182645,30.96169061,200.5320892,2753.039774,0.2,0.04,0.2,0.14,0.34,0.02,0.06
592,121.4362308,30.96169061,274.7670593,10872.21429,0.2682926829268293,0.008985879332477536,0.2490372272143774,0.1643132220795892,0.16046213093709885,0.01540436456996149,0.04621309370988447
593,121.4541971,30.96169061,187.5936584,6468.889212,0.16287878787878787,0.011363636363636364,0.045454545454545456,0.07575757575757576,0.5795454545454546,0.0,0.11363636363636363
594,121.4721635,30.96169061,73.1129837,3432.865087,0.23636363636363636,0.012121212121212121,0.06666666666666667,0.1393939393939394,0.41818181818181815,0.03636363636363636,0.09090909090909091
595,121.4901298,30.96169061,165.6894417,4315.275031,0.16,0.006,0.22,0.444,0.054,0.024,0.042
596,121.5080961,30.96169061,97.57164764,8764.09066,0.16494845360824742,0.010309278350515464,0.2190721649484536,0.4097938144329897,0.05412371134020619,0.01288659793814433,0.10309278350515463
597,121.5260624,30.96169061,121.7498512,2648.011786,0.11267605633802817,0.014084507042253521,0.1267605633802817,0.19718309859154928,0.323943661971831,0.056338028169014086,0.16901408450704225
598,121.5440287,30.96169061,26.10374451,1642.946514,0.04838709677419355,0.016129032258064516,0.11290322580645161,0.12903225806451613,0.5967741935483871,0.03225806451612903,0.04838709677419355
599,121.561995,30.96169061,150.7664948,2741.865983,0.09259259259259259,0.0,0.1111111111111111,0.2777777777777778,0.42592592592592593,0.018518518518518517,0.05555555555555555
600,121.5799613,30.96169061,124.9404984,1217.078776,0.024390243902439025,0.04878048780487805,0.14634146341463414,0.3170731707317073,0.4146341463414634,0.024390243902439025,0.024390243902439025
601,121.5979276,30.96169061,22.6049881,1914.827211,0.17777777777777778,0.044444444444444446,0.13333333333333333,0.28888888888888886,0.26666666666666666,0.044444444444444446,0.044444444444444446
602,121.6158939,30.96169061,38.26026535,1397.266329,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.4482758620689655,0.3448275862068966,0.06896551724137931,0.0
603,121.6338602,30.96169061,456.3013306,5100.161471,0.08038585209003216,0.006430868167202572,0.4533762057877814,0.04180064308681672,0.3858520900321543,0.0,0.01929260450160772
604,121.6518265,30.96169061,33.84443855,3952.501625,0.1016949152542373,0.0,0.1694915254237288,0.1694915254237288,0.5254237288135594,0.03389830508474576,0.0
605,121.6697928,30.96169061,21.97254372,1516.487078,0.0,0.0,0.11538461538461539,0.4230769230769231,0.46153846153846156,0.0,0.0
606,121.6877591,30.96169061,43.09229946,735.3386862,0.0,0.0,0.125,0.5,0.16666666666666666,0.0,0.20833333333333334
607,121.7057254,30.96169061,285.9301758,1445.248914,0.11764705882352941,0.0,0.058823529411764705,0.5882352941176471,0.23529411764705882,0.0,0.0
608,121.7236917,30.96169061,735.4701157,5850.560213,0.08536585365853659,0.036585365853658534,0.25609756097560976,0.15853658536585366,0.2682926829268293,0.04878048780487805,0.0975609756097561
609,121.741658,30.96169061,129.7939453,10036.86809,0.17573221757322174,0.0,0.30962343096234307,0.17573221757322174,0.23430962343096234,0.02510460251046025,0.04184100418410042
610,121.7596243,30.96169061,170.9039135,9887.222397,0.0958904109589041,0.0136986301369863,0.3904109589041096,0.0547945205479452,0.2945205479452055,0.02054794520547945,0.0684931506849315
611,121.7775906,30.96169061,92.89500427,2453.319244,0.11764705882352941,0.0,0.0,0.4117647058823529,0.29411764705882354,0.0,0.17647058823529413
612,121.795557,30.96169061,93.38614273,2205.939225,0.10526315789473684,0.05263157894736842,0.0,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.21052631578947367
613,121.8135233,30.96169061,472.5560527,3152.425029,0.1791044776119403,0.014925373134328358,0.16417910447761194,0.417910447761194,0.11940298507462686,0.014925373134328358,0.07462686567164178
614,121.8314896,30.96169061,7.099662304,1827.022558,0.03333333333333333,0.0,0.0,0.3333333333333333,0.23333333333333334,0.1,0.3
615,121.8494559,30.96169061,45.16319084,2149.698887,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.2222222222222222,0.0,0.3333333333333333
616,121.8674222,30.96169061,39.32645416,3095.63652,0.0851063829787234,0.0,0.2127659574468085,0.1276595744680851,0.425531914893617,0.0,0.1276595744680851
617,121.8853885,30.96169061,1503.991455,5808.663835,0.16666666666666666,0.011904761904761904,0.2857142857142857,0.09523809523809523,0.27380952380952384,0.03571428571428571,0.05952380952380952
618,121.9033548,30.96169061,0.0,4909.15935,0.14423076923076922,0.019230769230769232,0.28846153846153844,0.0673076923076923,0.20192307692307693,0.038461538461538464,0.125
619,121.9213211,30.96169061,0.0,554.7874315,0.5,0.0,0.5,0.0,0.0,0.0,0.0
620,121.9392874,30.96169061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,121.9572537,30.96169061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,120.9870732,30.97709568,93.76979828,280.1579735,0.0,0.0,0.0,1.0,0.0,0.0,0.0
623,121.0050395,30.97709568,74.91261292,1852.615978,0.0,0.0,0.0,1.0,0.0,0.0,0.0
624,121.0230058,30.97709568,280.7417221,7566.17832,0.0,0.0,0.0,1.0,0.0,0.0,0.0
625,121.0409721,30.97709568,277.5842896,3036.635256,0.12903225806451613,0.0,0.03225806451612903,0.5483870967741935,0.0967741935483871,0.0967741935483871,0.0967741935483871
626,121.0589384,30.97709568,347.5639343,2358.531307,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.2962962962962963,0.1111111111111111,0.0,0.1111111111111111
627,121.0769047,30.97709568,179.3910828,5034.182832,0.21739130434782608,0.043478260869565216,0.0,0.34782608695652173,0.13043478260869565,0.043478260869565216,0.21739130434782608
628,121.094871,30.97709568,68.68932724,3527.623875,0.07692307692307693,0.0,0.0,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.15384615384615385
629,121.1128373,30.97709568,254.8441162,4470.821059,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.2926829268292683,0.4634146341463415,0.024390243902439025,0.024390243902439025
630,121.1308036,30.97709568,150.4786415,1975.120219,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.5517241379310345,0.2413793103448276,0.017241379310344827,0.06896551724137931
631,121.1487699,30.97709568,15.29751682,3975.804383,0.14814814814814814,0.0,0.037037037037037035,0.2962962962962963,0.25925925925925924,0.037037037037037035,0.2222222222222222
632,121.1667363,30.97709568,86.9958725,8214.718971,0.11086474501108648,0.011086474501108648,0.17738359201773837,0.42572062084257206,0.15964523281596452,0.015521064301552107,0.04434589800443459
633,121.1847026,30.97709568,68.67452621,9400.273767,0.15894039735099338,0.002207505518763797,0.16114790286975716,0.02869757174392936,0.5364238410596026,0.013245033112582781,0.0706401766004415
634,121.2026689,30.97709568,41.13622665,17007.55937,0.14720812182741116,0.02030456852791878,0.16751269035532995,0.07614213197969544,0.5025380710659898,0.005076142131979695,0.06091370558375635
635,121.2206352,30.97709568,157.5401268,12595.83037,0.0,0.015384615384615385,0.03076923076923077,0.2153846153846154,0.676923076923077,0.0,0.06153846153846154
636,121.2386015,30.97709568,525.630127,11848.53077,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.34782608695652173,0.391304347826087,0.021739130434782608,0.08695652173913043
637,121.2565678,30.97709568,58.53053856,5836.481435,0.05555555555555555,0.0,0.09722222222222222,0.5416666666666666,0.2222222222222222,0.013888888888888888,0.05555555555555555
638,121.2745341,30.97709568,72.68618774,3278.428995,0.02586206896551724,0.0,0.02586206896551724,0.8232758620689655,0.09482758620689655,0.008620689655172414,0.021551724137931036
639,121.2925004,30.97709568,196.1282043,6301.553511,0.03375527426160337,0.0,0.046413502109704644,0.8270042194092827,0.07172995780590717,0.004219409282700422,0.016877637130801686
640,121.3104667,30.97709568,53.14251709,4974.782548,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.40540540540540543,0.32432432432432434,0.0,0.02702702702702703
641,121.328433,30.97709568,17.06598663,5298.063358,0.0,0.0,0.0,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.0
642,121.3463993,30.97709568,25.15744209,12905.75616,0.46296296296296297,0.018518518518518517,0.018518518518518517,0.14814814814814814,0.3333333333333333,0.0,0.018518518518518517
643,121.3643656,30.97709568,414.7279739,7190.846757,0.07692307692307693,0.0,0.0,0.38461538461538464,0.5384615384615384,0.0,0.0
644,121.3823319,30.97709568,142.200222,2872.913217,0.10714285714285714,0.07142857142857142,0.0,0.32142857142857145,0.2857142857142857,0.10714285714285714,0.10714285714285714
645,121.4002982,30.97709568,43.12520218,1935.311545,0.09523809523809523,0.0,0.0,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.0
646,121.4182645,30.97709568,307.2713776,2401.322287,0.1111111111111111,0.0,0.24444444444444444,0.26666666666666666,0.2,0.06666666666666667,0.06666666666666667
647,121.4362308,30.97709568,146.7484741,11630.87306,0.1726027397260274,0.005479452054794521,0.19452054794520549,0.036986301369863014,0.5273972602739726,0.00821917808219178,0.028767123287671233
648,121.4541971,30.97709568,98.233284,7142.256366,0.1059322033898305,0.025423728813559324,0.2076271186440678,0.09322033898305085,0.5296610169491526,0.0,0.0211864406779661
649,121.4721635,30.97709568,56.21360397,6814.79983,0.0851063829787234,0.03900709219858156,0.22340425531914893,0.07801418439716312,0.48936170212765956,0.0,0.06382978723404255
650,121.4901298,30.97709568,204.5115128,7965.525529,0.2215909090909091,0.03977272727272727,0.1875,0.19886363636363635,0.23863636363636365,0.0,0.09090909090909091
651,121.5080961,30.97709568,65.04790497,5080.726297,0.10822510822510822,0.012987012987012988,0.07792207792207792,0.5670995670995671,0.12121212121212122,0.004329004329004329,0.08658008658008658
652,121.5260624,30.97709568,161.9891739,2636.502151,0.10714285714285714,0.011904761904761904,0.20238095238095238,0.19047619047619047,0.36904761904761907,0.023809523809523808,0.08333333333333333
653,121.5440287,30.97709568,71.32637024,6090.261621,0.095,0.01,0.105,0.17,0.505,0.015,0.095
654,121.561995,30.97709568,267.6842422,6849.417994,0.1621129326047359,0.0,0.3697632058287796,0.2659380692167577,0.06375227686703097,0.023679417122040074,0.03460837887067395
655,121.5799613,30.97709568,619.1853409,4510.738158,0.055776892430278883,0.01593625498007968,0.22709163346613545,0.0398406374501992,0.6215139442231076,0.00398406374501992,0.02390438247011952
656,121.5979276,30.97709568,26.1782074,4991.986137,0.034482758620689655,0.0,0.1724137931034483,0.06896551724137931,0.7103448275862069,0.0,0.013793103448275862
657,121.6158939,30.97709568,44.05435276,1705.143337,0.05128205128205128,0.0,0.1794871794871795,0.3076923076923077,0.41025641025641024,0.0,0.02564102564102564
658,121.6338602,30.97709568,254.2758942,5258.109209,0.11607142857142858,0.0,0.5401785714285714,0.03571428571428571,0.26785714285714285,0.008928571428571428,0.022321428571428572
659,121.6518265,30.97709568,38.97629738,5242.247807,0.10344827586206896,0.006896551724137931,0.3724137931034483,0.06551724137931035,0.4206896551724138,0.013793103448275862,0.006896551724137931
660,121.6697928,30.97709568,8.153095245,2582.853732,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,0.0
661,121.6877591,30.97709568,38.58643055,1342.373589,0.05263157894736842,0.0,0.0,0.42105263157894735,0.47368421052631576,0.0,0.05263157894736842
662,121.7057254,30.97709568,38.64191055,1884.493899,0.0625,0.0,0.09375,0.3125,0.375,0.03125,0.125
663,121.7236917,30.97709568,1333.932495,8172.015643,0.11016949152542373,0.00847457627118644,0.16101694915254236,0.1271186440677966,0.5169491525423728,0.03389830508474576,0.03389830508474576
664,121.741658,30.97709568,59.91736603,14803.52527,0.21982758620689655,0.015804597701149427,0.4985632183908046,0.0617816091954023,0.08333333333333333,0.017241379310344827,0.035919540229885055
665,121.7596243,30.97709568,493.4417267,4455.178539,0.11627906976744186,0.0,0.16279069767441862,0.18604651162790697,0.3023255813953488,0.023255813953488372,0.20930232558139536
666,121.7775906,30.97709568,87.19997406,2013.045015,0.047619047619047616,0.0,0.2857142857142857,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.09523809523809523
667,121.795557,30.97709568,896.2704544,2335.347835,0.08333333333333333,0.0,0.20833333333333334,0.25,0.20833333333333334,0.0,0.25
668,121.8135233,30.97709568,76.56026649,4713.466458,0.2698412698412698,0.012698412698412698,0.45396825396825397,0.05396825396825397,0.11428571428571428,0.015873015873015872,0.04126984126984127
669,121.8314896,30.97709568,11.503932,2032.49526,0.1111111111111111,0.0,0.05555555555555555,0.6111111111111112,0.05555555555555555,0.0,0.16666666666666666
670,121.8494559,30.97709568,49.61262512,4623.462198,0.15555555555555556,0.0,0.08888888888888889,0.17777777777777778,0.4666666666666667,0.022222222222222223,0.06666666666666667
671,121.8674222,30.97709568,48.7706604,7042.443722,0.21262458471760798,0.009966777408637873,0.2558139534883721,0.19933554817275748,0.1893687707641196,0.023255813953488372,0.059800664451827246
672,121.8853885,30.97709568,65.62897396,2464.632608,0.038461538461538464,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.19230769230769232
673,121.9033548,30.97709568,0.0,1520.838813,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.2222222222222222
674,121.9213211,30.97709568,0.0,260.3839393,0.0,0.0,0.0,0.0,1.0,0.0,0.0
675,121.9392874,30.97709568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,121.9572537,30.97709568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,120.9870732,30.99249827,15.20375156,101.7196349,0.0,0.0,0.0,1.0,0.0,0.0,0.0
678,121.0050395,30.99249827,26.14924145,622.9692934,0.2727272727272727,0.0,0.0,0.5454545454545454,0.0,0.0,0.18181818181818182
679,121.0230058,30.99249827,400.4982491,1343.669904,0.0,0.0,0.2,0.8,0.0,0.0,0.0
680,121.0409721,30.99249827,36.31468678,2278.768498,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.2777777777777778
681,121.0589384,30.99249827,356.9561243,7261.891946,0.05511811023622047,0.015748031496062992,0.047244094488188976,0.06299212598425197,0.7165354330708661,0.007874015748031496,0.08661417322834646
682,121.0769047,30.99249827,117.1906586,8768.685146,0.22945205479452055,0.023972602739726026,0.3493150684931507,0.03767123287671233,0.17465753424657535,0.02054794520547945,0.07191780821917808
683,121.094871,30.99249827,293.424942,2659.234191,0.0,0.09090909090909091,0.09090909090909091,0.0,0.6363636363636364,0.0,0.18181818181818182
684,121.1128373,30.99249827,67.44690323,8231.849432,0.26537216828478966,0.025889967637540454,0.24919093851132687,0.07766990291262135,0.23624595469255663,0.016181229773462782,0.06472491909385113
685,121.1308036,30.99249827,158.2548428,8221.469924,0.07246376811594203,0.0,0.11594202898550725,0.3188405797101449,0.37681159420289856,0.028985507246376812,0.08695652173913043
686,121.1487699,30.99249827,100.5282114,4586.108733,0.2222222222222222,0.044444444444444446,0.06666666666666667,0.13333333333333333,0.4222222222222222,0.0,0.1111111111111111
687,121.1667363,30.99249827,86.29255295,7172.738611,0.12903225806451613,0.0,0.0,0.3225806451612903,0.5483870967741935,0.0,0.0
688,121.1847026,30.99249827,755.7167397,8457.221094,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.25806451612903225,0.3548387096774194,0.0,0.16129032258064516
689,121.2026689,30.99249827,2451.989502,33170.55399,0.07075471698113207,0.0,0.08254716981132075,0.10141509433962265,0.7004716981132075,0.0023584905660377358,0.02358490566037736
690,121.2206352,30.99249827,3118.634689,20183.41098,0.07407407407407407,0.006172839506172839,0.10802469135802469,0.07407407407407407,0.6111111111111112,0.009259259259259259,0.08024691358024691
691,121.2386015,30.99249827,1685.322998,25504.16255,0.21428571428571427,0.02142857142857143,0.06428571428571428,0.12142857142857143,0.4785714285714286,0.02142857142857143,0.07857142857142857
692,121.2565678,30.99249827,423.3105698,5832.031125,0.10309278350515463,0.020618556701030927,0.09278350515463918,0.29896907216494845,0.4020618556701031,0.010309278350515464,0.05154639175257732
693,121.2745341,30.99249827,1099.91658,10436.35422,0.05194805194805195,0.006493506493506494,0.045454545454545456,0.35064935064935066,0.487012987012987,0.006493506493506494,0.05194805194805195
694,121.2925004,30.99249827,152.6138096,11243.11783,0.10795454545454546,0.008522727272727272,0.07386363636363637,0.05113636363636364,0.6420454545454546,0.011363636363636364,0.07954545454545454
695,121.3104667,30.99249827,68.18636894,5056.087429,0.14285714285714285,0.061224489795918366,0.14285714285714285,0.30612244897959184,0.2857142857142857,0.04081632653061224,0.02040816326530612
696,121.328433,30.99249827,155.88342,6281.525298,0.10294117647058823,0.1323529411764706,0.04411764705882353,0.25,0.20588235294117646,0.04411764705882353,0.19117647058823528
697,121.3463993,30.99249827,282.3883743,11493.07157,0.13114754098360656,0.03278688524590164,0.1912568306010929,0.06557377049180328,0.4918032786885246,0.00546448087431694,0.06557377049180328
698,121.3643656,30.99249827,1745.667114,16148.82377,0.24235294117647058,0.021176470588235293,0.32941176470588235,0.11294117647058824,0.17176470588235293,0.02823529411764706,0.02588235294117647
699,121.3823319,30.99249827,1113.49395,28852.2155,0.16666666666666666,0.007246376811594203,0.14492753623188406,0.08695652173913043,0.5,0.021739130434782608,0.036231884057971016
700,121.4002982,30.99249827,779.8332214,18907.43938,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
701,121.4182645,30.99249827,1315.421326,15145.6102,0.1988527724665392,0.014340344168260038,0.27820267686424477,0.28393881453154873,0.11854684512428298,0.022944550669216062,0.029636711281070746
702,121.4362308,30.99249827,477.1363373,14152.79217,0.2157676348547718,0.005927682276229994,0.2685240071132187,0.3390634262003557,0.07291049199762893,0.016004742145820983,0.02074688796680498
703,121.4541971,30.99249827,354.7724648,4021.05605,0.14130434782608695,0.11956521739130435,0.16304347826086957,0.11956521739130435,0.358695652173913,0.021739130434782608,0.0
704,121.4721635,30.99249827,155.9678879,3806.562763,0.023809523809523808,0.05952380952380952,0.14285714285714285,0.15476190476190477,0.5,0.03571428571428571,0.08333333333333333
705,121.4901298,30.99249827,407.7335262,13639.32016,0.2067099567099567,0.010822510822510822,0.4145021645021645,0.03354978354978355,0.2132034632034632,0.01948051948051948,0.032467532467532464
706,121.5080961,30.99249827,44.52634239,8032.672092,0.2029197080291971,0.008759124087591242,0.272992700729927,0.035036496350364967,0.37518248175182484,0.014598540145985401,0.030656934306569343
707,121.5260624,30.99249827,197.4118748,2582.310759,0.05434782608695652,0.021739130434782608,0.15217391304347827,0.14130434782608695,0.5652173913043478,0.03260869565217391,0.03260869565217391
708,121.5440287,30.99249827,186.2937012,4578.776916,0.029411764705882353,0.0,0.11764705882352941,0.20588235294117646,0.47058823529411764,0.04411764705882353,0.1323529411764706
709,121.561995,30.99249827,752.5994701,8678.232036,0.14463840399002495,0.00997506234413965,0.3341645885286783,0.18703241895261846,0.24189526184538654,0.012468827930174564,0.032418952618453865
710,121.5799613,30.99249827,161.2251329,2919.056449,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.20930232558139536,0.4418604651162791,0.0,0.046511627906976744
711,121.5979276,30.99249827,36.39436054,5853.128486,0.15217391304347827,0.005434782608695652,0.16847826086956522,0.08152173913043478,0.5217391304347826,0.021739130434782608,0.03260869565217391
712,121.6158939,30.99249827,415.8014727,2205.544805,0.05,0.016666666666666666,0.11666666666666667,0.18333333333333332,0.4666666666666667,0.06666666666666667,0.1
713,121.6338602,30.99249827,944.5462198,8683.101926,0.12087912087912088,0.01098901098901099,0.43223443223443225,0.03663003663003663,0.3076923076923077,0.0,0.04395604395604396
714,121.6518265,30.99249827,30.8676095,7449.905558,0.0752212389380531,0.0,0.5088495575221239,0.030973451327433628,0.336283185840708,0.00663716814159292,0.017699115044247787
715,121.6697928,30.99249827,16.27920628,3187.966561,0.03125,0.0,0.09375,0.28125,0.28125,0.0625,0.21875
716,121.6877591,30.99249827,314.2148952,3540.728199,0.09615384615384616,0.019230769230769232,0.25,0.15384615384615385,0.40384615384615385,0.019230769230769232,0.057692307692307696
717,121.7057254,30.99249827,470.8607979,2387.770859,0.04878048780487805,0.04878048780487805,0.3170731707317073,0.1951219512195122,0.21951219512195122,0.0975609756097561,0.07317073170731707
718,121.7236917,30.99249827,106.0066185,3311.905859,0.08695652173913043,0.0,0.17391304347826086,0.17391304347826086,0.43478260869565216,0.08695652173913043,0.043478260869565216
719,121.741658,30.99249827,739.935257,5881.989347,0.11392405063291139,0.02531645569620253,0.21518987341772153,0.10126582278481013,0.34177215189873417,0.12658227848101267,0.06329113924050633
720,121.7596243,30.99249827,263.7513008,10955.13586,0.16382252559726962,0.010238907849829351,0.4778156996587031,0.020477815699658702,0.16723549488054607,0.017064846416382253,0.06143344709897611
721,121.7775906,30.99249827,1155.495529,3080.450054,0.05263157894736842,0.0,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.0,0.05263157894736842
722,121.795557,30.99249827,152.842968,4945.974756,0.023809523809523808,0.0,0.09523809523809523,0.09523809523809523,0.6190476190476191,0.0,0.14285714285714285
723,121.8135233,30.99249827,753.6266251,2990.799497,0.05102040816326531,0.02040816326530612,0.08163265306122448,0.09183673469387756,0.673469387755102,0.0,0.07142857142857142
724,121.8314896,30.99249827,542.444622,1174.227362,0.045454545454545456,0.0,0.13636363636363635,0.4090909090909091,0.18181818181818182,0.0,0.22727272727272727
725,121.8494559,30.99249827,536.2131958,4107.636057,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.5294117647058824,0.0,0.17647058823529413
726,121.8674222,30.99249827,207.2305183,5482.980298,0.2560553633217993,0.01730103806228374,0.4117647058823529,0.0657439446366782,0.09688581314878893,0.01384083044982699,0.04498269896193772
727,121.8853885,30.99249827,81.97176743,1710.271371,0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0
728,121.9033548,30.99249827,0.0,885.7745925,0.0,0.0,0.0,0.0,0.2,0.6,0.2
729,121.9213211,30.99249827,0.0,44.83466792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,121.9392874,30.99249827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,120.915208,31.00789837,8.105648041,74.70089126,0.0,0.0,0.0,1.0,0.0,0.0,0.0
732,120.9331743,31.00789837,0.0,63.22902381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,120.9870732,31.00789837,20.3728981,218.5618793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,121.0050395,31.00789837,9.367446899,1814.186799,0.125,0.0,0.25,0.375,0.125,0.0,0.125
735,121.0230058,31.00789837,293.9171295,2270.48283,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.5,0.038461538461538464,0.2692307692307692
736,121.0409721,31.00789837,159.9509583,6712.648506,0.26373626373626374,0.01282051282051282,0.358974358974359,0.10073260073260074,0.11904761904761904,0.014652014652014652,0.07142857142857142
737,121.0589384,31.00789837,32.5792942,4744.883812,0.10909090909090909,0.00909090909090909,0.03636363636363636,0.02727272727272727,0.7636363636363637,0.0,0.045454545454545456
738,121.0769047,31.00789837,10.3381424,1634.460798,0.0,0.0,0.0,0.3181818181818182,0.4090909090909091,0.0,0.2727272727272727
739,121.094871,31.00789837,17.29624367,1317.516387,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285
740,121.1128373,31.00789837,2.66703105,4889.980568,0.13636363636363635,0.0,0.09090909090909091,0.13636363636363635,0.45454545454545453,0.0,0.13636363636363635
741,121.1308036,31.00789837,271.7068291,6097.990443,0.1,0.008333333333333333,0.0375,0.1625,0.6125,0.0125,0.029166666666666667
742,121.1487699,31.00789837,208.1963577,9215.419142,0.18558282208588958,0.006134969325153374,0.2361963190184049,0.17177914110429449,0.2883435582822086,0.007668711656441718,0.03374233128834356
743,121.1667363,31.00789837,24.46393585,4162.29126,0.17307692307692307,0.0,0.038461538461538464,0.23076923076923078,0.5,0.0,0.057692307692307696
744,121.1847026,31.00789837,663.7391052,7181.253329,0.12890625,0.015625,0.52734375,0.1640625,0.076171875,0.0078125,0.064453125
745,121.2026689,31.00789837,552.5831909,28296.93557,0.22369878183831673,0.009413067552602437,0.2956810631229236,0.20653377630121816,0.12403100775193798,0.032668881506090805,0.046511627906976744
746,121.2206352,31.00789837,3091.087402,50271.44553,0.1933889403768922,0.012666048810627124,0.4677170219338894,0.08958912573370405,0.06672845227062095,0.02162496138399753,0.06611059623107816
747,121.2386015,31.00789837,1332.609985,62993.77029,0.23781902552204176,0.017788089713843776,0.38012374323279197,0.11639597834493426,0.08662026295436968,0.03209590100541377,0.054137664346481054
748,121.2565678,31.00789837,650.1057739,25820.92708,0.14146341463414633,0.010298102981029811,0.416260162601626,0.17777777777777778,0.1078590785907859,0.03143631436314363,0.044444444444444446
749,121.2745341,31.00789837,304.3643188,17610.5375,0.21296296296296297,0.016666666666666666,0.3148148148148148,0.06481481481481481,0.2962962962962963,0.009259259259259259,0.037037037037037035
750,121.2925004,31.00789837,564.2063141,11872.20646,0.15384615384615385,0.010256410256410256,0.0735042735042735,0.05299145299145299,0.6461538461538462,0.0017094017094017094,0.039316239316239315
751,121.3104667,31.00789837,54.64442825,12073.23358,0.16163793103448276,0.008620689655172414,0.15301724137931033,0.4558189655172414,0.040948275862068964,0.022629310344827586,0.0603448275862069
752,121.328433,31.00789837,530.4735985,4426.134596,0.0847457627118644,0.03389830508474576,0.1016949152542373,0.2711864406779661,0.4745762711864407,0.0,0.01694915254237288
753,121.3463993,31.00789837,175.3158569,4873.142394,0.2028985507246377,0.028985507246376812,0.057971014492753624,0.18840579710144928,0.3188405797101449,0.014492753623188406,0.18840579710144928
754,121.3643656,31.00789837,1079.261536,14537.09068,0.26,0.006666666666666667,0.12,0.04666666666666667,0.4633333333333333,0.023333333333333334,0.06333333333333334
755,121.3823319,31.00789837,1505.122375,25820.8762,0.1746031746031746,0.010582010582010581,0.13756613756613756,0.0291005291005291,0.48677248677248675,0.021164021164021163,0.0873015873015873
756,121.4002982,31.00789837,656.2852783,41478.80528,0.2944653412144009,0.008597528210639442,0.3653949489521762,0.08436324556689952,0.08597528210639441,0.03439011284255777,0.04997313272434175
757,121.4182645,31.00789837,1003.493332,60254.16264,0.2735191637630662,0.01132404181184669,0.3837108013937282,0.08493031358885017,0.085801393728223,0.041811846689895474,0.04790940766550523
758,121.4362308,31.00789837,15.3875618,19820.17128,0.17786561264822134,0.015810276679841896,0.1857707509881423,0.1067193675889328,0.3438735177865613,0.015810276679841896,0.08695652173913043
759,121.4541971,31.00789837,8.670215368,7732.579875,0.16417910447761194,0.0,0.14925373134328357,0.1791044776119403,0.3880597014925373,0.014925373134328358,0.1044776119402985
760,121.4721635,31.00789837,58.03959274,4557.327181,0.08620689655172414,0.034482758620689655,0.10344827586206896,0.1206896551724138,0.5,0.034482758620689655,0.10344827586206896
761,121.4901298,31.00789837,53.44884872,8190.669302,0.05309734513274336,0.04424778761061947,0.168141592920354,0.07964601769911504,0.5575221238938053,0.035398230088495575,0.04424778761061947
762,121.5080961,31.00789837,30.18522835,8774.353,0.08441558441558442,0.02922077922077922,0.22077922077922077,0.048701298701298704,0.5292207792207793,0.022727272727272728,0.04220779220779221
763,121.5260624,31.00789837,432.7314034,4702.70707,0.07352941176470588,0.029411764705882353,0.09558823529411764,0.14705882352941177,0.5367647058823529,0.03676470588235294,0.0661764705882353
